# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,
# Thu Jun 13 15:30:11 2019,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_disposition like 'CAN%'),,,,,,,,,,,,,,
# CONSTRAINT:  order by koi_disposition asc,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux],,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
kepid,kepoi_name,koi_period,koi_period_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad,koi_srad_err1
10810859,K04801.01,82.401274,0.001857,2.21,0.37,421,7.42,3.11,5886,70,4.472,0.03,1,0.164
10811496,K00753.01,19.89913995,1.494E-05,14.6,3.92,638,39.3,31.04,5853,158,4.544,0.044,0.868,0.233
10812541,K07375.01,4.84847245,1.688E-05,1.51,0.07,667,46.85,11.7,4137,136,4.625,0.053,0.647,0.031
10813078,K05831.01,10.552241908,,1.75,0.13,485,13.12,4.25,4031,139,4.666,0.068,0.585,0.044
10815677,K07376.01,1.284241817,6.544E-06,1.18,0.34,1623,1643.57,1363.9,5849,157,4.517,0.046,0.919,0.26
10843431,K07378.01,8.7396758,0.0003092,3.29,0.26,577,26.17,8.92,4406,154,4.643,0.044,0.628,0.051
10843431,K07378.02,56.391062,0.004836,3.58,0.29,310,2.18,0.74,4406,154,4.643,0.044,0.628,0.051
10844823,K08033.01,362.13187,0.01297,2.23,0.28,208,0.45,0.19,5176,153,4.567,0.048,0.766,0.097
10844890,K01946.01,8.29482811,2.179E-05,2.76,0.79,876,139.38,119.78,5773,173,4.478,0.067,0.939,0.268
10848097,K07380.01,15.9474242,0.0001556,1.21,0.58,670,47.65,70.83,5472,176,4.44,0.116,0.877,0.421
10850327,K05833.01,440.171272,0.005765,5.97,1.16,334,2.96,1.76,6261,174,4.001,0.28,1.679,0.328
10855545,K05834.01,37.537859,0.001282,1.77,0.54,583,27.38,25.42,6095,190,4.429,0.065,1.082,0.331
10858504,K05835.01,474.96952,0.04683,2.44,1.02,249,0.91,1.12,6287,168,4.473,0.052,0.962,0.402
10862759,K08035.01,29.4856392,0.0005935,1.46,0.51,793,93.27,92.89,6870,168,4.266,0.087,1.407,0.487
10866969,K07383.01,50.0122,0.001251,1.2,0.44,432,8.23,9.47,5357,181,4.503,0.074,0.814,0.303
10867062,K01303.01,34.2966363,0.0002287,3.29,0.52,584,27.6,11.53,5490,82,4.263,0.174,1.167,0.182
10873178,K04597.01,4.82025124,5.532E-05,0.78,0.18,1018,254.2,169.7,6035,164,4.591,0.028,0.777,0.174
10874215,K02305.01,31.0325991,0.0002042,2.64,0.72,561,23.41,19.68,5841,182,4.52,0.046,0.931,0.257
10875007,K04149.01,9.54699216,8.411E-05,1.71,0.59,996,232.24,236.18,6274,177,4.357,0.073,1.232,0.423
10875007,K04149.02,14.708641,0.0002091,1.82,0.62,862,130.5,132.71,6274,177,4.357,0.073,1.232,0.423
10879899,K05839.01,169.415073,0.003827,2.32,1.42,413,6.87,12.61,6362,140,4.238,0.15,1.378,0.844
10904004,K02957.01,4.64490141,3.836E-05,0.76,0.03,832,113.62,16.03,4786,76,4.54,0.052,0.77,0.027
10907132,K04503.01,5.89089509,4.018E-05,1.54,0.47,985,223.02,195.72,5869,158,4.513,0.037,0.942,0.282
10907307,K08217.01,277.25118,0.01269,5.02,1.36,304,2.02,1.61,6046,164,4.357,0.136,1.048,0.285
10916600,K02623.02,4.02664625,6.764E-05,0.68,0.14,1318,715.51,377.27,6187,74,4.341,0.05,1.238,0.256
10917043,K02770.01,205.385912,0.002047,2.11,0.18,200,0.38,0.13,4400,157,4.659,0.035,0.624,0.055
10917433,K03248.01,6.91261536,5.175E-05,0.64,0.1,981,218.66,97.13,5761,115,4.383,0.105,1.044,0.162
10917681,K01963.01,12.89623554,3.634E-05,2.55,0.8,783,89.02,82.57,6072,169,4.51,0.04,0.923,0.29
10920281,K08037.01,3.65034525,3.867E-05,0.72,0.05,578,26.47,6.12,3704,66,4.797,0.052,0.45,0.032
10922659,K03335.01,31.2543238,0.0003567,2.29,0.76,635,38.54,37.99,6246,173,4.433,0.054,1.092,0.365
10928043,K01315.01,6.84639884,1.924E-05,1.9,0.35,1132,387.84,198.25,6065,121,4.251,0.125,1.31,0.238
10932270,K07389.01,27.5837778,0.0004135,11.03,0.69,1330,739.57,150.58,5092,83,2.945,0.028,7.913,0.492
10933306,K05842.01,57.7749373,0.0009835,1.85,0.59,524,17.82,16.58,6277,174,4.417,0.065,1.097,0.346
10935993,K03367.01,25.3736543,0.0002614,1.88,0.6,653,42.92,39.82,6195,169,4.47,0.067,0.966,0.305
10937749,K04499.01,5.19898615,3.909E-05,1.04,0.29,1035,271.21,226.14,6058,164,4.54,0.048,0.867,0.246
10964440,K01310.02,144.688915,0.00506,3.33,0.48,416,7.09,2.84,5372,88,4.007,0.218,1.71,0.249
10967168,K05845.01,22.2659599,0.0006159,1.18,0.25,896,152.29,98.17,6888,192,4.223,0.112,1.492,0.319
10972902,K04692.02,7.6720844,0.0001554,0.72,0.2,875,138.74,112.16,5972,161,4.57,0.035,0.807,0.222
10973664,K00601.02,11.67894236,2.452E-05,4.17,1.31,830,112.07,103.8,6122,169,4.487,0.052,0.964,0.303
10977671,K05846.01,199.064336,0.006704,6.12,0.87,483,12.81,4.93,5157,77,3.541,0.168,3.436,0.489
10978581,K05847.01,277.114286,0.003382,17.56,1.14,605,31.66,6.53,5117,80,2.986,0.027,7.549,0.489
10979952,K05848.01,323.159363,0.005651,3.41,2.82,331,2.83,7.84,5251,163,3.872,0.647,1.811,1.495
10989620,K05849.01,21.512259,0.0005158,1.13,0.42,639,39.45,43.32,5611,154,4.424,0.085,0.997,0.371
10991114,K04374.01,3.70386741,2.025E-05,0.86,0.17,1012,247.2,146.25,5496,149,4.592,0.032,0.776,0.152
10991389,K05850.01,303.226376,0.002461,3.66,1.48,274,1.33,1.61,5952,173,4.469,0.057,0.955,0.387
10991431,K05851.01,322.221973,0.008706,2.18,0.88,277,1.4,1.68,6026,164,4.437,0.064,1.006,0.408
11013201,K00972.02,7.82187328,2.242E-05,2.78,0.15,2101,4601.71,836.19,7221,114,3.488,0.272,4.24,0.227
11013201,K00972.01,13.118962443,6.039E-06,8.25,0.45,1768,2310.43,419.83,7221,114,3.488,0.272,4.24,0.227
11019739,K07400.01,4.15736472,3.936E-05,1.09,0.14,931,178.03,75.44,5183,154,4.558,0.045,0.782,0.098
11021266,K05852.01,235.413973,0.00535,3.2,1.41,304,2.03,2.66,6028,166,4.468,0.048,1.001,0.441
11021676,K05853.01,366.68293,0.01066,3.15,1.32,222,0.58,0.79,5217,217,4.462,0.096,0.869,0.364
11026304,K01420.01,13.35151248,1.616E-05,4.44,0.37,585,27.77,9.65,4843,173,4.562,0.054,0.754,0.062
11026582,K05854.01,240.57135,0.001307,2.93,0.89,302,1.96,1.75,6146,170,4.497,0.052,0.943,0.287
11030475,K02248.04,2.64622742,2.06E-05,0.99,0.07,1082,324.38,75.53,5167,103,4.555,0.036,0.787,0.053
11030475,K02248.03,0.76196247,2.216E-06,1.08,0.07,1638,1710.11,398.14,5167,103,4.555,0.036,0.787,0.053
11030475,K02248.01,2.81814715,1.09E-05,1.3,0.09,1059,298.2,69.43,5167,103,4.555,0.036,0.787,0.053
11030475,K02248.02,9.4907638,0.0001004,1.05,0.26,704,58.01,45.41,5290,173,4.604,0.029,0.746,0.188
11030711,K01429.01,205.912735,0.001169,4.68,0.68,298,1.85,0.72,5644,76,4.457,0.051,0.969,0.142
11032748,K08039.01,43.9438891,0.0008471,1.12,0.33,505,15.41,13.18,6008,162,4.537,0.038,0.875,0.255
11036168,K05855.01,217.792748,0.003116,6.15,0.96,334,2.94,1.23,5600,84,4.209,0.182,1.283,0.2
11046025,K01646.01,3.72020708,1.761E-05,0.99,0.09,954,195.7,69.88,5017,151,4.516,0.088,0.797,0.078
11068630,K07404.01,1.817079849,7.316E-06,1.39,0.45,1454,1056.39,1001.1,5808,162,4.503,0.039,0.963,0.309
11069681,K05859.01,172.621943,0.004208,26.09,1.33,790,92.12,15.43,5119,72,2.795,0.029,9.343,0.474
11071200,K02696.02,44.5643831,0.0003501,5.8,1.04,940,184.67,101.75,7029,194,3.806,0.277,2.704,0.485
11071200,K02696.01,96.4562198,0.0004226,9.1,1.63,727,65.96,36.34,7029,194,3.806,0.277,2.704,0.485
11072016,K04852.01,1.89873195,1.107E-05,0.93,0.29,1524,1279.95,1233.6,5942,187,4.439,0.067,1.05,0.333
11072982,K05860.01,264.708077,0.007877,6.17,2.81,425,7.68,10.46,5283,146,3.617,0.306,2.907,1.323
11073656,K02206.01,1.834277283,7.851E-06,1.64,0.45,1459,1068.36,901.58,5751,173,4.458,0.081,0.958,0.268
11074178,K01889.02,9.18189122,6.36E-05,2.17,0.61,804,98.61,80.84,5741,155,4.555,0.034,0.846,0.236
11074835,K02533.03,26.1152887,0.0009869,2.38,1.14,898,153.98,217.07,5190,135,3.63,0.274,2.912,1.382
11075279,K01431.01,345.1589354,0.000426,7.79,1.13,241,0.8,0.34,5597,112,4.515,0.021,0.931,0.136
11076400,K02759.01,1.07808492,2.019E-06,1.01,0.03,1417,951.61,130.33,4906,78,4.511,0.067,0.814,0.027
11080702,K05863.01,8.67237968,7.692E-05,0.87,0.36,825,109.61,132.51,5620,156,4.498,0.054,0.882,0.359
11081504,K04287.02,9.6183111,0.0001066,0.85,0.15,1142,402.64,200.59,6134,124,4.065,0.182,1.665,0.293
11081504,K04287.01,13.12297275,9.292E-05,1.29,0.22,1030,266.05,132.55,6134,124,4.065,0.182,1.665,0.293
11082795,K05864.01,35.9216912,0.0002973,1.38,0.5,468,11.38,12.73,5161,172,4.49,0.083,0.829,0.301
11090926,K05866.01,102.300622,0.001712,35.36,6.14,984,221.33,104.27,4895,81,2.566,0.029,9.435,1.639
11092783,K07408.01,5.15998178,5.1E-05,19.07,0.85,574,25.63,3.69,3900,46,4.727,0.017,0.534,0.024
11097752,K05867.01,359.8455,0.02754,14.76,1.46,510,16.01,4.73,4945,88,3.058,0.032,6.632,0.656
11098013,K02712.01,7.50790041,9.742E-05,1.77,0.31,1138,396.33,187.48,6408,115,4.309,0.04,1.337,0.229
11098704,K05868.01,22.7783121,0.0001699,1.89,1.01,863,130.87,211.18,6538,166,4.162,0.188,1.477,0.794
11100170,K05869.01,114.406187,0.0015,2.42,0.23,267,1.21,0.47,4641,177,4.589,0.051,0.691,0.065
11122894,K01426.03,150.0189511,0.0001744,32.6,3.6,325,2.62,0.88,5618,112,4.46,0.081,0.897,0.099
11124436,K04442.01,13.9482197,0.00023,2.53,0.42,1063,301.8,136.06,5529,91,3.808,0.217,2.346,0.389
11125797,K03371.01,58.1263775,0.0005845,1.32,0.17,404,6.28,2.06,5413,73,4.579,0.011,0.82,0.1
11126381,K01863.01,33.7888028,0.0001466,2.71,0.89,611,33.01,31.75,6202,166,4.436,0.054,1.062,0.349
11129145,K05870.01,132.114,0.002469,0.75,0.05,217,0.52,0.17,4342,135,4.715,0.06,0.523,0.04
11129738,K01427.02,4.88446644,6.256E-05,0.84,0.05,579,26.5,5.25,3883,70,4.725,0.049,0.517,0.029
11135694,K04896.01,19.5945772,0.000514,1.18,0.37,724,64.98,61.67,6118,191,4.416,0.087,1.023,0.32
11135694,K04896.02,49.537365,0.002257,1.48,0.47,532,18.87,17.91,6118,191,4.416,0.087,1.023,0.32
11137180,K03027.01,6.07032548,3.174E-05,1.36,0.17,789,91.45,41.31,5076,166,4.598,0.022,0.763,0.099
11138155,K00760.01,4.959319244,5.15E-07,12.21,1.96,1103,349.4,146.52,5712,77,4.359,0.11,1.082,0.173
11139682,K08043.01,10.7781558,0.0001859,1.24,0.43,942,186.22,189.44,6386,173,4.402,0.067,1.123,0.389
11145391,K05871.01,623.2344,0.01415,2.04,0.9,196,0.35,0.47,5600,180,4.496,0.071,0.839,0.368
11147785,K05873.01,217.170081,0.003511,109061,17480,802,97.62,40.97,5083,68,2.638,0.029,11.723,1.879
11152511,K05874.01,287.33114,0.01133,2.07,0.26,266,1.18,0.39,5426,76,4.378,0.126,1.007,0.124
11153121,K01647.03,6.33027476,7.168E-05,1.02,0.38,1046,283.31,316.95,5900,173,4.363,0.114,1.07,0.4
11153476,K04601.01,7.94004281,8.495E-05,0.98,0.32,1010,245.79,229.28,6278,149,4.425,0.054,1.081,0.353
11176166,K05875.02,4.2742605,0.0001208,1.88,0.59,1326,730.69,662.25,6477,159,4.361,0.087,1.148,0.362
11177543,K01648.01,38.3262237,0.000273,2.43,0.15,480,12.56,2.47,5229,78,4.441,0.105,0.903,0.056
11180361,K00971.01,0.533059312,,133.56,25.98,5862,277887.7,170694.09,8523,267,3.559,0.639,4.051,0.788
11181260,K04653.01,19.9778599,0.0002715,1.07,0.32,773,84.29,72.59,6392,153,4.399,0.065,1.162,0.35
11182213,K05876.01,189.456089,0.004565,2.2,0.79,337,3.04,3.21,5991,166,4.387,0.104,1.026,0.367
11182260,K07415.01,1.291964282,1.826E-06,10.97,1.03,1249,572.64,189.34,4995,134,4.624,0.07,0.638,0.06
11182706,K08046.01,384.37706,0.01284,50.93,3.15,676,49.27,8.99,4859,58,2.481,0.033,12.023,0.744
11183752,K05877.01,230.358183,0.004699,2.87,1.22,289,1.66,2.17,5803,194,4.465,0.086,0.884,0.375
11187837,K00252.01,17.60461401,2.499E-05,2.64,0.15,362,4.07,0.87,3744,75,4.737,0.046,0.516,0.03
11187972,K07416.01,37.4646974,0.0007109,0.97,0.28,677,49.61,43.27,6266,197,4.209,0.214,1.342,0.384
11191364,K05878.01,211.54114,0.01594,1.88,0.43,251,0.94,0.71,5433,222,4.629,0.034,0.689,0.155
11192235,K02329.01,1.615357809,2.324E-06,1.37,0.09,806,99.32,23.7,3821,76,4.755,0.056,0.486,0.034
11197853,K02813.01,0.698461304,1.761E-06,14.81,2.71,5173,168689.02,83756.77,4676,80,2.577,0.03,12.558,2.292
11198419,K05879.01,88.523517,0.002337,1.6,0.17,209,0.45,0.13,3827,56,4.782,0.06,0.462,0.05
11241560,K07426.01,6.96197304,7.933E-05,0.97,0.1,778,86.68,30.8,5008,151,4.506,0.093,0.814,0.079
11244571,K07427.01,7.8935324,0.0001906,0.78,0.22,1052,289.79,250.64,6306,170,4.346,0.108,1.109,0.327
11244682,K03933.01,3.490785878,6.042E-06,1.32,0.23,1010,245.65,126.09,5496,147,4.618,0.035,0.725,0.121
11246161,K02796.01,0.5374094,1.333E-06,0.96,0.14,2208,5646.82,2218.07,5749,78,4.457,0.042,0.988,0.147
11251991,K05881.01,134.35872,0.005221,1.27,0.62,499,14.61,21.24,6948,173,4.194,0.147,1.433,0.704
11253711,K01972.01,17.79108667,4.413E-05,2.88,0.47,830,112.09,48.4,5855,79,4.148,0.195,1.34,0.221
11282568,K07430.01,1.320499473,5.782E-06,18.94,3.99,4477,95168.65,56930.15,5172,113,2.693,0.252,13.454,2.835
11284772,K04622.02,4.50158249,3.405E-05,0.73,0.04,676,49.21,9.73,4339,78,4.711,0.02,0.553,0.031
11286311,K07432.01,13.1538409,0.0005267,1.03,0.31,750,74.8,67.02,5443,164,4.36,0.175,1.008,0.3
11288492,K07434.01,5.704593,4.439E-05,0.95,0.2,900,154.92,98.02,5523,149,4.566,0.034,0.832,0.176
11288772,K07435.01,1.36752316,6.442E-06,0.82,0.13,1684,1899.59,788.47,5836,78,4.417,0.063,1.048,0.166
11290515,K04716.01,5.8943338,5.973E-05,0.61,0.12,1092,335.9,170.65,5929,71,4.357,0.081,1.145,0.228
11294822,K08047.01,302.34971,0.01009,1.98,0.11,208,0.44,0.12,4829,144,4.564,0.032,0.794,0.046
11296205,K08048.01,379.67276,0.02319,1.33,0.36,247,0.88,0.7,6156,167,4.563,0.035,0.824,0.22
11296724,K07437.01,1.9997244,1.979E-05,0.84,0.2,1385,870.41,608.84,5838,146,4.529,0.042,0.897,0.216
11297236,K01857.01,88.6440015,0.0002922,2.51,0.33,391,5.51,2.08,5661,101,4.471,0.056,0.934,0.124
11305417,K05883.01,198.781156,0.005755,1.69,0.97,404,6.33,10.86,6493,157,4.22,0.154,1.424,0.814
11336883,K01445.02,54.325574,0.002512,0.76,0.22,545,20.85,15.63,6343,86,4.411,0.036,1.137,0.327
11337012,K04666.01,12.4019263,0.0002695,1.49,0.32,713,60.93,40.95,5555,167,4.514,0.074,0.832,0.182
11337141,K01649.01,4.04355245,1.255E-05,1.75,0.14,613,33.34,8.66,3871,77,4.744,0.021,0.532,0.042
11338056,K04735.01,2.87998334,2.427E-05,0.85,0.03,1024,260.79,40.02,4951,81,4.523,0.063,0.806,0.032
11338091,K08221.01,293.38641,0.01811,1.35,0.39,347,3.43,2.91,6392,181,4.213,0.185,1.34,0.382
11340218,K05885.01,111.149082,0.002376,1.87,0.8,364,4.16,5.3,5763,157,4.511,0.032,0.948,0.407
11341266,K05886.01,284.87177,0.01685,1.84,0.8,401,6.1,7.91,6437,191,4.004,0.292,1.773,0.762
11342550,K01421.01,1693.6636225,0,10.23,4.54,157,0.14,0.19,5923,161,4.445,0.056,1.021,0.453
11348610,K05888.01,190.860818,0.004524,1.84,0.68,273,1.32,1.45,5463,164,4.578,0.026,0.803,0.295
11350118,K04509.01,12.003678,0.0001007,0.97,0.08,503,15.12,4.91,4328,131,4.654,0.056,0.594,0.05
11350634,K08050.01,278.38935,0.01117,6.81,1.03,464,10.93,4.16,4951,51,3.349,0.154,4.342,0.657
11351454,K05889.01,374.41813,0.02951,2.42,1.37,280,1.44,2.52,6195,167,4.407,0.061,1.124,0.64
11355925,K05890.01,263.30198,0.005096,2.19,0.74,308,2.11,2.09,5758,161,4.277,0.19,1.132,0.378
11357664,K04464.01,4.373570433,9.256E-06,1.23,0.08,727,66.12,19.15,4362,131,4.623,0.049,0.64,0.045
11358305,K08052.01,7.8687123,0.000136,1.73,0.49,1323,722.44,613.46,6738,189,4.109,0.195,1.692,0.485
11358389,K02163.03,28.2251049,0.0003377,1.59,0.52,625,36.13,35.82,6014,190,4.436,0.072,1.021,0.333
11360805,K02422.02,57.3888262,0.0005823,1.88,0.14,406,6.41,1.46,5242,84,4.512,0.05,0.856,0.063
11361283,K02551.01,16.4793229,0.0001733,1.53,0.17,537,19.62,7.78,4908,162,4.618,0.027,0.716,0.077
11391512,K05891.01,370.31761,0.01194,2.98,0.26,182,0.26,0.09,4665,145,4.584,0.046,0.701,0.061
11391755,K02639.01,25.1123362,0.0003866,2.22,0.73,691,53.73,52.23,6133,171,4.367,0.105,1.112,0.366
11391755,K02639.02,2.121023807,9.045E-06,5.75,2.96,1573,1446.5,2239.56,6133,160,4.367,0.09,1.112,0.574
11392362,K08053.01,9.9105786,0.0002546,1.19,0.35,922,170.47,142.43,6214,152,4.442,0.05,1.076,0.313
11393248,K05892.01,37.959659,0.001095,1.41,0.47,484,12.93,12.58,5573,154,4.558,0.03,0.827,0.273
11393633,K05893.01,405.6296,0.02632,1.4,0.53,216,0.52,0.58,5583,159,4.58,0.03,0.79,0.299
11394027,K00349.01,14.38682567,1.676E-05,2.54,0.37,776,85.46,35.45,5725,104,4.353,0.126,1.072,0.158
11395587,K00350.01,12.99065074,2.298E-05,2.02,0.3,790,92.12,38.04,5787,104,4.402,0.09,1.027,0.151
11401253,K04823.01,4.96504981,5.255E-05,1.51,0.75,1403,917.99,1633.44,5339,291,3.823,0.707,2.011,1.004
11404644,K06085.01,5.902596818,1.766E-06,25.8,8.45,1123,376.53,369.76,6184,185,4.371,0.09,1.094,0.358
11407847,K05895.01,11.8307724,0.000294,1.16,0.29,770,83.17,63.41,5550,166,4.411,0.124,0.958,0.241
11411639,K07445.01,6.933574,0.0001199,1.3,0.25,829,111.53,64.69,5510,149,4.584,0.034,0.793,0.152
11414368,K05896.01,434.28175,0.01843,1.94,1.08,212,0.48,0.87,5544,196,4.529,0.087,0.75,0.421
11443757,K08054.01,43.9088053,0.0007351,7.33,1.87,885,144.75,115.28,5216,172,3.402,0.592,4.303,1.102
11444772,K05897.01,395.94327,0.02707,2.53,0.24,172,0.21,0.07,4596,146,4.63,0.032,0.678,0.065
11444974,K05898.01,76.37924,0.001023,1.73,0.98,406,6.41,11.45,5451,170,4.404,0.131,0.936,0.533
11446424,K08223.01,66.716453,0.001938,2.2,0.48,402,6.18,4.14,5447,164,4.506,0.074,0.859,0.187
11446961,K05899.01,58.669218,0.001077,1.28,0.47,450,9.68,10.48,5548,156,4.433,0.08,0.986,0.36
11450414,K01992.03,85.517344,0.001846,3.04,0.45,482,12.75,4.89,5592,75,4.115,0.195,1.451,0.211
11453349,K08055.01,4.40660737,4.122E-05,0.86,0.27,1152,415.56,400.77,6063,190,4.47,0.052,1.001,0.318
11453930,K05900.01,355.84731,0.02086,1.68,1.04,354,3.71,6.93,6823,165,4.212,0.121,1.493,0.919
11456256,K05901.01,61.611129,0.001372,1.29,0.26,597,30.02,17.9,6533,149,4.227,0.135,1.386,0.288
11457664,K05902.01,150.728285,0.002327,1.27,0.54,321,2.51,3.11,5778,155,4.544,0.029,0.871,0.364
11462341,K02124.01,42.3375799,0.0004059,1.45,0.07,311,2.21,0.43,4132,83,4.682,0.025,0.581,0.03
11462969,K06239.01,406.496216,0.007638,1.77,0.76,236,0.73,0.93,5847,151,4.525,0.035,0.884,0.383
11465651,K04150.01,31.3351094,0.0003184,1.99,0.57,666,46.53,39.13,6404,173,4.393,0.06,1.142,0.327
11465658,K05903.01,253.790434,0.006637,2.06,0.75,253,0.97,1.09,5426,172,4.535,0.036,0.85,0.311
11465950,K02620.01,16.0573291,0.0001074,2.27,0.51,645,41.04,27.54,5644,152,4.575,0.036,0.806,0.182
11495989,K07449.01,1.322475635,5.508E-06,14.03,0.92,1097,342.59,92.77,4668,133,4.7,0.053,0.548,0.036
11502218,K00970.01,3.9886021,8.034E-06,34.39,4.71,3145,23135.72,8030.46,4813,50,2.472,0.156,13.652,1.869
11506654,K04586.01,75.2116373,0.0006613,2.83,0.41,516,16.78,6.39,5818,70,4.165,0.176,1.5,0.221
11513366,K05907.01,587.38162,0.02222,36.77,2.18,527,18.29,3.51,4784,73,2.711,0.029,11.839,0.701
11513486,K04748.01,6.64754478,4.141E-05,1.72,0.54,999,235.89,226.31,6046,190,4.478,0.054,1.007,0.318
11518201,K03104.01,1.236866732,4.108E-06,1.75,0.46,1569,1439.3,1153.94,5621,169,4.514,0.058,0.879,0.233
11519187,K04625.01,2.440839436,6.802E-06,21.29,2.26,986,223.8,90.83,4803,170,4.623,0.032,0.698,0.074
11520114,K05909.01,7.07987663,9.101E-05,1.36,0.09,738,70.05,20.67,4808,172,4.521,0.078,0.806,0.049
11520459,K02226.01,8.46354384,2.198E-05,2.51,0.57,805,99.37,72.47,5427,187,4.495,0.066,0.887,0.203
11520465,K05910.01,91.240335,0.003191,1.75,0.91,494,14.03,21.89,6493,165,4.305,0.112,1.205,0.629
11547869,K03749.01,10.72725536,4.888E-05,12.85,3.01,307,2.1,1.36,3324,66,5.006,0.075,0.268,0.063
11551652,K07455.01,3.773744,0.0001833,2.44,0.82,2001,3791.11,3898.65,7302,232,3.965,0.248,2.069,0.699
11551692,K01781.03,58.0198583,0.0001432,3.46,0.29,354,3.7,0.99,4920,98,4.62,0.01,0.72,0.059
11559304,K07617.01,12.9284553,0.0001378,0.64,0.11,343,3.26,1.45,3578,63,4.893,0.09,0.375,0.06
11559493,K05911.01,357.41382,0.01235,3.01,1.59,283,1.52,2.44,6233,176,4.412,0.062,1.076,0.567
11565544,K03013.01,3.76562031,1.133E-05,19.39,5.21,1084,326.2,257.66,5743,155,4.553,0.033,0.853,0.229
11566064,K00353.03,11.1619384,0.0001677,1.97,0.34,1093,337.23,163.6,6200,124,4.072,0.188,1.64,0.281
11566064,K00353.02,30.6528935,0.0002234,2.86,0.49,780,87.69,42.54,6200,124,4.072,0.188,1.64,0.281
11566064,K00353.01,152.1060435,0.000258,11.58,1.98,458,10.36,5.03,6200,124,4.072,0.188,1.64,0.281
11566256,K02361.01,5.78387049,1.538E-05,2.07,0.62,1051,288.69,258.79,6063,181,4.476,0.048,1.012,0.302
11568987,K00354.02,7.37867551,3.746E-05,1.11,0.16,933,178.68,70.35,5936,94,4.501,0.019,0.965,0.139
11570749,K01856.01,46.2991052,0.0001173,4.33,1.59,592,29.04,31.95,5396,160,4.035,0.504,1.507,0.553
11598638,K05912.01,359.854745,0.009453,2.25,1.4,302,1.97,3.71,6495,152,4.379,0.065,1.168,0.726
11598894,K05913.01,89.366114,0.002,1.97,0.84,391,5.54,7.05,5861,161,4.522,0.039,0.875,0.374
11599038,K01437.01,7.01733571,5.169E-05,1.61,0.5,984,221.46,204.04,6052,163,4.456,0.07,0.967,0.304
11599937,K05915.01,37.6259039,0.0004219,1.81,0.48,519,17.13,13.14,5874,141,4.542,0.034,0.871,0.233
11601425,K05917.01,41.9934673,0.0004972,1.56,0.46,503,15.19,13.3,5766,156,4.498,0.05,0.915,0.273
11601584,K01831.03,34.205785079,,1.1,0.09,471,11.67,2.89,5191,103,4.53,0.044,0.826,0.061
11601584,K01831.04,13.97945055,3.917E-05,1.97,0.15,635,38.44,9.51,5191,103,4.53,0.044,0.826,0.061
11601633,K05918.01,94.67782,0.006566,1.46,0.51,353,3.67,3.86,5360,169,4.503,0.057,0.866,0.3
11601972,K05919.01,290.196139,0.005628,2.35,0.77,341,3.2,3.14,6238,195,4.224,0.162,1.403,0.453
11602794,K07460.01,5.70509519,4.169E-05,1.58,0.37,947,189.8,139.34,5455,180,4.448,0.104,0.927,0.217
11614808,K05921.01,175.452812,0.003908,3.96,1.4,591,28.77,31.13,6184,198,3.58,0.546,3.304,1.172
11615258,K05922.01,367.07446,0.0195,2.15,0.71,287,1.59,1.55,6315,168,4.407,0.067,1.116,0.37
11615521,K05923.01,366.684634,0.006668,10.75,4.47,444,9.18,11.21,5090,132,3.353,0.327,4.962,2.062
11616434,K05924.01,291.306507,0.005553,2.49,0.38,219,0.54,0.27,5031,162,4.548,0.062,0.748,0.113
11618569,K04792.01,5.75902182,4.978E-05,0.91,0.28,1112,362.12,326.5,6247,152,4.433,0.054,1.066,0.335
11618601,K03022.02,5.05368985,5.076E-05,1.21,0.37,1007,243.06,217.63,5772,156,4.528,0.038,0.901,0.275
