# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 13 15:30:11 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like 'CAN%')
# CONSTRAINT:  order by koi_disposition asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2970670,K06299.01,,CANDIDATE,CANDIDATE,0.8940,0.947554749,4.0340000e-06,-4.0340000e-06,131.8795500,3.590000e-03,-3.590000e-03,0.0580,0.3990,-0.0580,1.09700,0.11000,-0.11000,6.5400e+01,6.700e+00,-6.700e+00,0.67,8.000e-02,-2.000e-02,1633.0,,,1680.03,543.90,-197.91,12.40,1,q1_q17_dr25_tce,5508.00,74.00,-82.00,4.569,0.011,-0.105,0.8400,0.1010,-0.0270,286.071140,38.167610,13.853
2994092,K06301.01,,CANDIDATE,CANDIDATE,0.7890,50.271927000,1.1280000e-03,-1.1280000e-03,160.4660000,1.770000e-02,-1.770000e-02,0.2050,0.2460,-0.2050,6.07300,0.51400,-0.51400,5.7450e+02,6.770e+01,-6.770e+01,2.94,8.800e-01,-3.800e-01,589.0,,,28.51,24.34,-10.19,9.30,1,q1_q17_dr25_tce,6520.00,158.00,-270.00,4.375,0.062,-0.188,1.2150,0.3620,-0.1550,292.400630,38.134579,15.923
8297017,K07879.01,,CANDIDATE,CANDIDATE,0.2060,128.208643000,1.9800000e-03,-1.9800000e-03,230.1943000,1.080000e-02,-1.080000e-02,0.8110,0.1630,-0.5660,2.74500,0.50900,-0.50900,2.1220e+02,3.070e+01,-3.070e+01,6.15,6.500e-01,-2.440e+00,792.0,,,93.05,35.71,-64.05,8.90,2,q1_q17_dr25_tce,7128.00,224.00,-274.00,3.520,0.352,-0.088,3.8110,0.4030,-1.5100,290.800570,44.270512,11.036
5295206,K06557.01,,CANDIDATE,CANDIDATE,0.9890,6.634480230,9.8140000e-05,-9.8140000e-05,137.0694000,1.020000e-02,-1.020000e-02,0.1160,0.3390,-0.1160,3.60300,0.28400,-0.28400,7.1200e+01,8.000e+00,-8.000e+00,1.04,3.300e-01,-1.600e-01,1177.0,,,453.27,406.47,-171.57,10.30,1,q1_q17_dr25_tce,6463.00,155.00,-214.00,4.313,0.105,-0.195,1.2250,0.3840,-0.1920,296.927730,40.429661,13.805
6307000,K06687.01,,CANDIDATE,CANDIDATE,0.9730,1.002591901,4.9850000e-06,-4.9850000e-06,131.6584900,3.740000e-03,-3.740000e-03,0.3120,0.1470,-0.3120,1.24700,0.15600,-0.15600,1.4320e+02,1.680e+01,-1.680e+01,0.87,8.000e-02,-8.000e-02,1391.0,,,884.21,298.22,-248.45,11.10,1,q1_q17_dr25_tce,4893.00,161.00,-161.00,4.574,0.050,-0.045,0.7390,0.0620,-0.0690,297.613070,41.672829,15.790
6345758,K06689.01,,CANDIDATE,CANDIDATE,0.9960,3.371166820,5.6460000e-05,-5.6460000e-05,132.0176000,1.420000e-02,-1.420000e-02,0.3180,0.1550,-0.3180,4.70800,0.38400,-0.38400,7.1400e+01,9.100e+00,-9.100e+00,0.98,2.600e-01,-2.100e-01,1291.0,,,656.30,511.24,-294.93,9.80,1,q1_q17_dr25_tce,5653.00,154.00,-154.00,4.288,0.204,-0.185,1.1630,0.3070,-0.2510,284.576420,41.705971,15.030
8016692,K06954.01,,CANDIDATE,CANDIDATE,0.7210,6.613671000,1.1180000e-04,-1.1180000e-04,136.4964000,1.320000e-02,-1.320000e-02,0.0960,0.3550,-0.0960,4.21100,0.44900,-0.44900,3.2800e+01,3.800e+00,-3.800e+00,0.91,2.000e-01,-2.400e-01,1266.0,,,607.33,407.44,-314.26,10.20,1,q1_q17_dr25_tce,6056.00,183.00,-164.00,4.071,0.234,-0.126,1.5970,0.3480,-0.4250,286.945400,43.899139,13.109
8042644,K06957.01,,CANDIDATE,CANDIDATE,0.9910,1.480628140,1.5560000e-05,-1.5560000e-05,131.5153500,7.640000e-03,-7.640000e-03,0.4790,0.4860,-0.2680,2.89800,0.20900,-0.20900,6.2500e+01,7.300e+00,-7.300e+00,0.76,2.500e-01,-8.000e-02,1653.0,,,1770.63,1707.50,-553.28,10.30,1,q1_q17_dr25_tce,6187.00,175.00,-219.00,4.499,0.054,-0.216,0.9370,0.3050,-0.1020,296.359560,43.866760,15.189
8760760,K07088.01,,CANDIDATE,CANDIDATE,1.0000,2.688140590,1.5690000e-05,-1.5690000e-05,132.6686900,4.800000e-03,-4.800000e-03,0.5320,0.4520,-0.3200,1.12000,0.17100,-0.17100,1.4520e+02,2.160e+01,-2.160e+01,0.92,1.700e-01,-7.000e-02,1135.0,,,392.64,222.36,-95.16,9.10,1,q1_q17_dr25_tce,5636.00,152.00,-169.00,4.613,0.032,-0.120,0.7340,0.1370,-0.0550,294.599180,44.927689,15.563
8807057,K07093.01,,CANDIDATE,CANDIDATE,0.4330,97.991569000,1.8570000e-03,-1.8570000e-03,134.6750000,1.370000e-02,-1.370000e-02,0.7110,0.2520,-0.4770,4.66500,0.51000,-0.51000,1.2680e+02,1.840e+01,-1.840e+01,1.41,4.700e-01,-1.600e-01,467.0,,,11.21,10.53,-3.43,9.00,1,q1_q17_dr25_tce,6499.00,144.00,-208.00,4.378,0.067,-0.216,1.1690,0.3890,-0.1300,286.553650,45.002338,13.650
9658089,K07220.01,,CANDIDATE,CANDIDATE,0.9960,1.057080807,5.8440000e-06,-5.8440000e-06,131.6930400,4.670000e-03,-4.670000e-03,0.9660,0.0100,-0.6930,1.82000,0.13900,-0.13900,6.0600e+01,6.500e+00,-6.500e+00,0.97,3.200e-01,-1.000e-01,1805.0,,,2518.85,2452.48,-762.46,11.30,1,q1_q17_dr25_tce,6000.00,167.00,-209.00,4.487,0.054,-0.216,0.9460,0.3120,-0.0980,295.358250,46.343929,15.102
9674320,K07223.01,,CANDIDATE,CANDIDATE,0.9470,317.062416000,2.4250000e-03,-2.4250000e-03,297.8371000,1.090000e-02,-1.090000e-02,0.6730,0.2690,-0.4450,7.43800,0.65000,-0.65000,4.4290e+02,4.380e+01,-4.380e+01,1.59,2.700e-01,-1.200e-01,218.0,,,0.54,0.29,-0.13,9.80,1,q1_q17_dr25_tce,5366.00,160.00,-144.00,4.625,0.032,-0.104,0.7150,0.1220,-0.0520,300.345250,46.339882,14.634
9693803,K07224.01,,CANDIDATE,CANDIDATE,,13.495949600,2.5980000e-04,-2.5980000e-04,142.1992000,2.000000e-02,-2.000000e-02,0.2136,0.2748,-0.2133,2.08500,0.35800,-0.35800,2.5360e+02,4.560e+01,-4.560e+01,1.62,7.300e-01,-1.500e-01,784.0,,,89.25,120.55,-26.11,7.30,1,q1_q17_dr24_tce,5962.00,174.00,-220.00,4.464,0.047,-0.047,1.0190,0.4560,-0.0950,283.116420,46.442699,15.669
10659624,K07354.01,,CANDIDATE,CANDIDATE,0.5820,43.267560400,8.2430000e-04,-8.2430000e-04,136.4574000,1.490000e-02,-1.490000e-02,0.8180,0.1450,-0.6120,8.33100,0.40000,-0.40000,6.9100e+01,8.000e+00,-8.000e+00,1.61,2.500e-01,-4.600e-01,664.0,,,45.99,18.53,-23.68,10.00,1,q1_q17_dr25_tce,5747.00,77.00,-77.00,4.018,0.262,-0.087,1.7290,0.2650,-0.4920,289.366460,47.923851,13.468
10665228,K07358.01,,CANDIDATE,CANDIDATE,0.3780,11.325115300,2.5040000e-04,-2.5040000e-04,137.2423000,1.790000e-02,-1.790000e-02,0.3520,0.1130,-0.3520,2.12600,0.43700,-0.43700,2.9720e+02,5.170e+01,-5.170e+01,1.26,1.700e-01,-1.200e-01,674.0,,,48.78,23.97,-13.49,7.00,1,q1_q17_dr25_tce,5334.00,186.00,-167.00,4.574,0.063,-0.077,0.7270,0.1020,-0.0680,291.706390,47.908581,15.995
11825996,K07483.01,,CANDIDATE,CANDIDATE,,16.916338600,3.9140000e-04,-3.9140000e-04,132.8922000,1.960000e-02,-1.960000e-02,0.6327,0.0053,-0.5030,2.52100,0.60100,-0.60100,6.4200e+01,1.230e+01,-1.230e+01,0.68,3.100e-01,-7.000e-02,648.0,,,41.74,56.96,-11.25,6.30,1,q1_q17_dr24_tce,5628.00,169.00,-136.00,4.513,0.069,-0.069,0.8100,0.3640,-0.0830,297.347260,50.047440,13.132
11854636,K07484.01,,CANDIDATE,CANDIDATE,0.2350,37.020023200,4.3050000e-04,-4.3050000e-04,131.8379000,1.090000e-02,-1.090000e-02,0.3080,0.2680,-0.3070,1.42100,0.33800,-0.33800,5.8100e+02,1.560e+02,-1.560e+02,2.14,5.700e-01,-1.900e-01,507.0,,,15.66,12.09,-4.12,6.60,1,q1_q17_dr25_tce,5685.00,152.00,-169.00,4.537,0.044,-0.176,0.8860,0.2330,-0.0780,286.102810,50.126541,15.424
11904704,K07489.01,,CANDIDATE,CANDIDATE,0.9990,0.565713361,2.3190000e-06,-2.3190000e-06,131.6635700,3.310000e-03,-3.310000e-03,0.2300,0.2240,-0.2300,0.95400,0.16600,-0.16600,8.6400e+01,1.160e+01,-1.160e+01,0.81,1.200e-01,-8.000e-02,1917.0,,,3197.67,1496.47,-939.37,11.60,1,q1_q17_dr25_tce,5220.00,157.00,-157.00,4.480,0.086,-0.105,0.8810,0.1250,-0.0940,286.038390,50.294441,14.722
6368222,K06697.01,,CANDIDATE,CANDIDATE,,82.970621720,,,171.4282140,,,,,,8.22000,,,,,,,,,,,,,,,,3,q1_q17_dr24_tce,,,,,,,,,,293.162020,41.735229,13.678
6372268,K06698.01,,CANDIDATE,CANDIDATE,0.0000,5.224224490,,,133.0119200,,,,,,4.56000,,,,,,,,,,,,29.83,10.15,-10.72,,1,q1_q17_dr25_tce,,,,,,,,,,294.356170,41.777206,11.446
7135549,K06835.01,,CANDIDATE,CANDIDATE,,22.500534410,,,150.2171942,,,,,,7.44000,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,296.619200,42.674931,13.903
8091197,K06960.01,,CANDIDATE,CANDIDATE,0.9970,4.886983860,2.4360000e-05,-2.4360000e-05,132.8804000,4.210000e-03,-4.210000e-03,0.6610,0.2870,-0.4320,1.12700,0.16800,-0.16800,1.2540e+02,1.610e+01,-1.610e+01,1.20,4.100e-01,-1.300e-01,1133.0,,,389.31,399.27,-131.06,10.10,1,q1_q17_dr25_tce,6152.00,193.00,-257.00,4.464,0.058,-0.232,1.0090,0.3410,-0.1140,289.605220,43.952831,13.873
8098960,K06966.01,,CANDIDATE,CANDIDATE,0.9800,8.474846770,7.1980000e-05,-7.1980000e-05,138.4773300,7.520000e-03,-7.520000e-03,0.8720,0.0320,-0.5980,2.06700,0.20900,-0.20900,2.1780e+02,2.630e+01,-2.630e+01,1.35,2.800e-01,-1.100e-01,780.0,,,87.55,53.87,-21.34,9.70,1,q1_q17_dr25_tce,5564.00,150.00,-150.00,4.587,0.032,-0.128,0.7850,0.1610,-0.0640,292.303380,43.983810,15.381
8815279,K07094.01,,CANDIDATE,CANDIDATE,,13.560926260,,,142.6425780,,,,,,2.53000,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,290.456450,45.003231,15.561
8845552,K07099.01,,CANDIDATE,CANDIDATE,,34.035776600,4.6090000e-04,-4.6090000e-04,138.9291000,1.170000e-02,-1.170000e-02,0.6983,0.0633,-0.4897,3.84900,0.36400,-0.36400,3.8660e+02,5.000e+01,-5.000e+01,1.05,7.000e-02,-1.000e-01,337.0,,,3.06,0.90,-0.86,9.60,1,q1_q17_dr24_tce,4367.00,136.00,-146.00,4.739,0.060,-0.060,0.5010,0.0350,-0.0460,300.305330,45.093418,15.534
9726452,K07226.01,,CANDIDATE,CANDIDATE,,42.484522590,,,165.1372596,,,,,,4.16000,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,297.722260,46.475830,14.824
9790965,K07231.02,,CANDIDATE,CANDIDATE,,4.747014790,3.7900000e-05,-3.7900000e-05,133.3330500,6.460000e-03,-6.460000e-03,64.5159,32.2000,-4.0110,2.46400,0.33400,-0.33400,3.6220e+03,4.530e+02,-4.530e+02,13333.50,5.171e+03,-4.789e+03,1640.0,,,1708.72,1945.16,-1100.79,10.10,2,q1_q17_dr24_tce,6531.00,173.00,-230.00,3.962,0.301,-0.301,1.9210,0.7450,-0.6900,298.911620,46.586578,13.388
9811915,K07232.01,,CANDIDATE,CANDIDATE,0.9840,1.966828250,2.1480000e-05,-2.1480000e-05,132.6863200,8.710000e-03,-8.710000e-03,0.4150,0.0430,-0.4110,1.64500,0.25800,-0.25800,2.1430e+02,2.750e+01,-2.750e+01,1.18,2.400e-01,-1.000e-01,1283.0,,,638.54,405.44,-176.36,9.50,1,q1_q17_dr25_tce,5595.00,175.00,-195.00,4.581,0.042,-0.136,0.7960,0.1610,-0.0690,281.229370,46.681862,15.612
10665749,K07359.01,,CANDIDATE,CANDIDATE,0.9650,4.237447181,9.0420000e-06,-9.0420000e-06,135.1767900,1.560000e-03,-1.560000e-03,0.1870,0.4960,-0.1870,0.37920,0.08200,-0.08200,3.5010e+02,3.440e+01,-3.440e+01,2.26,6.800e-01,-2.900e-01,1172.0,,,446.38,402.92,-150.26,11.10,1,q1_q17_dr25_tce,5993.00,180.00,-198.00,4.425,0.101,-0.203,0.9930,0.2980,-0.1280,291.902160,47.962070,15.504
10670112,K07360.01,,CANDIDATE,CANDIDATE,,4.095358500,7.1790000e-05,-7.1790000e-05,135.7884000,1.690000e-02,-1.690000e-02,1.0194,0.0032,-0.0264,44.35000,2.10000,-2.10000,2.2680e+02,1.380e+01,-1.380e+01,7.76,3.620e+00,-2.150e+00,1680.0,,,1884.15,2594.63,-1035.86,60.20,1,q1_q17_dr24_tce,6839.00,172.00,-253.00,4.094,0.202,-0.202,1.7000,0.7940,-0.4700,293.669280,47.906689,13.543
10680424,K07361.01,,CANDIDATE,CANDIDATE,1.0000,0.926239830,1.1720000e-05,-1.1720000e-05,131.7203000,1.710000e-02,-1.710000e-02,0.0580,0.5110,-0.0580,1.26700,0.27900,-0.27900,4.1140e+02,7.500e+01,-7.500e+01,1.16,1.200e-01,-9.000e-02,1208.0,,,504.34,204.45,-135.05,9.10,1,q1_q17_dr25_tce,4494.00,161.00,-161.00,4.692,0.032,-0.052,0.5910,0.0620,-0.0470,297.207520,47.972099,16.280
5897826,K00126.02,,CANDIDATE,CANDIDATE,0.9970,0.875197345,,,131.8135915,,,1.0040,,,0.05200,,,0.0000e+00,,,0.73,1.100e-01,-1.700e-01,2518.0,,,9497.39,4250.51,-4369.96,0.00,3,q1_q17_dr25_tce,5855.00,117.00,-117.00,3.999,0.196,-0.084,1.7960,0.2810,-0.4220,297.475860,41.114288,13.109
3240158,K01106.03,,CANDIDATE,CANDIDATE,0.9490,13.229820300,2.7830000e-04,-2.7830000e-04,134.3757000,1.950000e-02,-1.950000e-02,0.4350,0.0460,-0.4140,3.56600,0.67900,-0.67900,1.5780e+02,1.500e+01,-1.500e+01,1.50,2.400e-01,-1.400e-01,856.0,,,126.84,51.02,-28.20,10.00,3,q1_q17_dr25_tce,6049.00,72.00,-91.00,4.353,0.076,-0.114,1.1760,0.1840,-0.1070,292.713100,38.358212,14.818
2837111,K01110.02,,CANDIDATE,CANDIDATE,0.0470,3.718408840,7.6170000e-05,-7.6170000e-05,134.6575000,1.800000e-02,-1.800000e-02,0.1920,0.2660,-0.1920,3.61100,0.51600,-0.51600,7.7200e+01,9.600e+00,-9.600e+00,0.84,2.800e-01,-9.000e-02,1184.0,,,464.19,444.36,-141.70,9.60,2,q1_q17_dr25_tce,5982.00,160.00,-195.00,4.493,0.054,-0.216,0.9600,0.3140,-0.1050,287.444090,38.088428,14.794
3246867,K06315.01,,CANDIDATE,CANDIDATE,,5.327371920,5.6740000e-05,-5.6740000e-05,133.2711400,9.890000e-03,-9.890000e-03,0.3554,0.0958,-0.3553,2.22600,0.33900,-0.33900,1.0770e+02,1.790e+01,-1.790e+01,0.70,1.000e-01,-7.000e-02,782.0,,,88.33,40.70,-23.20,6.80,1,q1_q17_dr24_tce,4905.00,149.00,-133.00,4.593,0.058,-0.058,0.6790,0.0940,-0.0630,294.341460,38.340519,14.440
3249334,K06318.01,,CANDIDATE,CANDIDATE,,5.902605860,5.0020000e-05,-5.0020000e-05,136.3550700,7.110000e-03,-7.110000e-03,0.1049,0.3559,-0.1048,1.83200,0.20100,-0.20100,3.3770e+02,4.460e+01,-4.460e+01,1.26,1.800e-01,-9.000e-02,759.0,,,78.58,35.35,-18.10,8.20,1,q1_q17_dr24_tce,4960.00,147.00,-137.00,4.627,0.027,-0.027,0.7070,0.0960,-0.0510,294.878880,38.397812,15.734
3324069,K06320.01,,CANDIDATE,CANDIDATE,,22.802650000,2.5540000e-03,-2.5540000e-03,132.9476000,9.980000e-02,-9.980000e-02,0.1018,0.3329,-0.1015,19.34000,3.10000,-3.10000,5.3100e+01,6.800e+00,-6.800e+00,2.36,1.920e+00,-4.600e-01,1045.0,,,281.59,739.39,-115.18,11.80,1,q1_q17_dr24_tce,5011.00,125.00,-107.00,3.321,0.214,-0.214,3.3240,2.7010,-0.6560,285.640930,38.418732,13.124
4760959,K06449.01,,CANDIDATE,CANDIDATE,,29.931517400,7.0200000e-04,-7.0200000e-04,135.0082000,2.500000e-02,-2.500000e-02,0.5986,0.0750,-0.5007,2.53000,1.10000,-1.10000,3.5300e+02,1.420e+02,-1.420e+02,1.58,5.900e-01,-1.200e-01,517.0,,,16.90,18.98,-3.87,5.60,1,q1_q17_dr24_tce,5551.00,172.00,-142.00,4.570,0.029,-0.029,0.8090,0.3000,-0.0610,295.526180,39.806839,15.671
4764969,K06450.01,,CANDIDATE,CANDIDATE,,0.602277579,8.6830000e-06,-8.6830000e-06,131.5303000,1.120000e-02,-1.120000e-02,0.7502,0.0469,-0.5325,2.38000,0.54800,-0.54800,3.4600e+01,6.000e+00,-6.000e+00,0.78,2.900e-01,-1.400e-01,2699.0,,,12545.82,13176.69,-5080.38,26.70,1,q1_q17_dr24_tce,6510.00,162.00,-196.00,4.256,0.162,-0.162,1.2280,0.4460,-0.2210,296.322020,39.856049,12.361
4830859,K06454.01,,CANDIDATE,CANDIDATE,,27.217385500,5.8900000e-04,-5.8900000e-04,144.6728000,1.640000e-02,-1.640000e-02,0.6516,0.2954,-0.4299,3.26800,0.52400,-0.52400,1.5590e+02,3.030e+01,-3.030e+01,1.34,5.000e-01,-1.600e-01,667.0,,,46.80,51.79,-15.41,6.70,1,q1_q17_dr24_tce,6263.00,179.00,-205.00,4.404,0.087,-0.087,1.0190,0.3790,-0.1270,290.311340,39.980690,15.000
5353938,K06568.01,,CANDIDATE,CANDIDATE,0.9510,6.276515920,5.8720000e-05,-5.8720000e-05,136.1803200,8.070000e-03,-8.070000e-03,0.1720,0.2810,-0.1720,1.97300,0.20200,-0.20200,1.6600e+02,2.290e+01,-2.290e+01,0.65,7.000e-02,-6.000e-02,532.0,,,18.89,6.55,-5.34,8.90,1,q1_q17_dr25_tce,3914.00,97.00,-107.00,4.748,0.050,-0.050,0.5150,0.0540,-0.0540,289.159550,40.511810,15.516
5380812,K06570.01,,CANDIDATE,CANDIDATE,,16.214474000,4.3650000e-04,-4.3650000e-04,136.4350000,1.900000e-02,-1.900000e-02,0.6311,0.3254,-0.4280,4.14900,0.67600,-0.67600,1.6170e+02,2.340e+01,-2.340e+01,3.53,1.070e+00,-1.230e+00,1256.0,,,587.82,532.86,-378.39,9.40,4,q1_q17_dr24_tce,6801.00,200.00,-295.00,3.833,0.277,-0.277,2.6370,0.7990,-0.9170,296.562320,40.590939,10.896
6423922,K06705.01,,CANDIDATE,CANDIDATE,0.4130,0.995141200,1.0140000e-05,-1.0140000e-05,131.5268000,1.050000e-02,-1.050000e-02,0.9980,0.3510,-0.0200,5.58800,0.51300,-0.51300,1.0170e+02,7.300e+00,-7.300e+00,0.22,1.400e-01,-1.000e-02,509.0,,,15.69,34.56,-1.02,17.60,1,q1_q17_dr25_tce,3325.00,117.00,-25.00,5.364,0.012,-0.228,0.1090,0.0730,-0.0020,284.239900,41.819042,15.673
6436505,K06707.01,,CANDIDATE,CANDIDATE,0.9930,43.535891000,4.2270000e-04,-4.2270000e-04,155.2005500,8.680000e-03,-8.680000e-03,0.2580,0.2140,-0.2580,4.71200,0.24700,-0.24700,5.7660e+02,4.540e+01,-4.540e+01,1.86,3.300e-01,-1.600e-01,444.0,,,9.19,5.25,-2.28,13.90,1,q1_q17_dr25_tce,5481.00,166.00,-149.00,4.592,0.032,-0.120,0.7780,0.1410,-0.0650,289.707030,41.843540,15.857
8488381,K07888.01,,CANDIDATE,CANDIDATE,0.5320,4.736815600,1.4700000e-04,-1.4700000e-04,131.7876000,2.560000e-02,-2.560000e-02,0.2180,0.2850,-0.2180,2.84000,1.00000,-1.00000,3.5300e+01,1.260e+01,-1.260e+01,0.60,2.000e-01,-6.000e-02,1137.0,,,395.05,377.30,-120.72,6.90,1,q1_q17_dr25_tce,6088.00,165.00,-201.00,4.456,0.056,-0.224,1.0110,0.3290,-0.1100,289.203310,44.505138,13.922
8115647,K06970.01,,CANDIDATE,CANDIDATE,0.9870,40.769854100,6.1920000e-04,-6.1920000e-04,158.8636300,9.630000e-03,-9.630000e-03,0.2020,0.2510,-0.2020,2.99700,0.50100,-0.50100,2.3980e+02,3.910e+01,-3.910e+01,1.87,3.100e-01,-2.500e-01,585.0,,,27.73,11.69,-8.06,8.80,1,q1_q17_dr25_tce,5884.00,70.00,-79.00,4.306,0.115,-0.115,1.2100,0.1990,-0.1630,297.468570,43.982010,14.908
8120820,K06971.01,,CANDIDATE,CANDIDATE,0.3580,129.222771000,2.6820000e-03,-2.6820000e-03,255.1859000,1.180000e-02,-1.180000e-02,0.8670,0.0870,-0.6600,7.27200,0.41500,-0.41500,4.4530e+02,4.220e+01,-4.220e+01,2.01,8.000e-02,-1.300e-01,288.0,,,1.63,0.25,-0.30,12.00,1,q1_q17_dr25_tce,4934.00,81.00,-81.00,4.515,0.067,-0.022,0.8090,0.0310,-0.0540,298.700010,43.976490,14.784
8881169,K07106.01,,CANDIDATE,CANDIDATE,0.9810,5.018803050,3.8820000e-05,-3.8820000e-05,132.2519100,6.340000e-03,-6.340000e-03,0.1720,0.2880,-0.1720,1.82300,0.18700,-0.18700,9.8700e+01,1.150e+01,-1.150e+01,1.08,3.700e-01,-1.400e-01,1178.0,,,455.98,450.97,-161.46,10.30,1,q1_q17_dr25_tce,6220.00,166.00,-222.00,4.398,0.072,-0.217,1.0830,0.3660,-0.1470,290.212550,45.134991,14.541
8953278,K07111.01,,CANDIDATE,CANDIDATE,,23.599190170,,,134.2797605,,,,,,2.05000,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,291.928960,45.231838,15.365
9821428,K07235.01,,CANDIDATE,CANDIDATE,,299.706880000,3.5130000e-02,-3.5130000e-02,360.3939000,4.940000e-02,-4.940000e-02,0.1196,0.3187,-0.1196,15.39000,2.70000,-2.70000,2.3070e+02,3.430e+01,-3.430e+01,1.15,3.800e-01,-8.000e-02,237.0,,,0.75,0.75,-0.16,8.60,1,q1_q17_dr24_tce,5606.00,166.00,-141.00,4.597,0.029,-0.029,0.7600,0.2540,-0.0530,287.026150,46.686291,14.713
9837013,K07236.01,,CANDIDATE,CANDIDATE,0.9330,14.461834000,3.6020000e-04,-3.6020000e-04,137.2566000,2.220000e-02,-2.220000e-02,0.0650,0.4030,-0.0650,7.15600,0.62600,-0.62600,8.0200e+01,1.120e+01,-1.120e+01,1.05,1.800e-01,-2.100e-01,785.0,,,89.86,39.81,-35.48,9.00,1,q1_q17_dr25_tce,5457.00,81.00,-65.00,4.239,0.186,-0.124,1.1960,0.1990,-0.2430,294.293640,46.629501,14.750
10736489,K07368.01,,CANDIDATE,CANDIDATE,1.0000,6.842939000,,,137.0596000,,,,,,2.80000,,,,,,,,,,,,99.24,96.28,-23.98,,1,q1_q17_dr25_tce,,,,,,,,,,293.947630,48.065254,12.920
10751908,K07370.01,,CANDIDATE,CANDIDATE,,4.485381450,5.0010000e-05,-5.0010000e-05,135.2908100,8.290000e-03,-8.290000e-03,0.1296,0.3051,-0.1294,2.29700,0.28200,-0.28200,1.6810e+02,2.420e+01,-2.420e+01,0.96,2.500e-01,-7.000e-02,962.0,,,202.75,161.80,-45.69,8.20,1,q1_q17_dr24_tce,5654.00,165.00,-156.00,4.607,0.031,-0.031,0.7370,0.1960,-0.0510,298.607850,48.016022,15.457
